f1,precision,recall,balanced_accuracy,false_alert_rate,tn,fp,fn,tp,method,threshold,seed,severity
0.8274534958306606,0.9267241379310345,0.7473928157589803,0.8536255696268338,0.04014167650531287,2439,102,436,1290,Calibrated Logistic Fusion,0.75,4,0.2
0.8361545832002555,0.9316725978647686,0.7584009269988412,0.8603102627910381,0.03778040141676505,2445,96,417,1309,Temporal Logistic Fusion,0.72,4,0.2
0.8233022207917605,0.9261404779145547,0.7410196987253765,0.8504390111100318,0.04014167650531287,2439,102,447,1279,Temporal Extra Trees,0.48000000000000004,4,0.2
0.8227642276422764,0.9377316530763529,0.7329084588644265,0.8499253038123785,0.03305785123966942,2457,84,461,1265,Temporal Random Forest,0.46,4,0.2
0.8253164556962025,0.9093444909344491,0.7555040556199305,0.8521715476840306,0.05116096025186934,2411,130,422,1304,Temporal HistGradientBoosting,0.23,4,0.2
0.8086235489220563,0.9456943366951125,0.7062572421784473,0.8393545164060281,0.027548209366391185,2471,70,507,1219,Camera Only,0.78,4,0.4
0.6795039164490861,0.7780269058295964,0.6031286210892236,0.7431227521030533,0.11688311688311688,2244,297,685,1041,Accelerometer Only,0.67,4,0.4
0.8130277442702051,0.8477987421383648,0.7809965237543454,0.8428792142581251,0.09523809523809523,2299,242,378,1348,Mean Late Fusion,0.55,4,0.4
0.8026274632467939,0.8721957851801495,0.7433371958285052,0.8346752881936701,0.0739866194411649,2353,188,443,1283,Max OR Fusion,0.8200000000000001,4,0.4
0.7535373478117802,0.872048743335872,0.6633835457705678,0.7986339216456144,0.06611570247933884,2373,168,581,1145,Min Agreement Fusion,0.44,4,0.4
0.7923598274799754,0.8460526315789474,0.7450753186558516,0.8264927951012434,0.09208972845336481,2307,234,440,1286,Product Agreement Fusion,0.26,4,0.4
0.8296122209165687,0.8414779499404053,0.8180764774044033,0.8566966409060583,0.1046831955922865,2275,266,314,1412,Naive Independence,0.8400000000000001,4,0.4
0.6532012195121951,0.9543429844097996,0.49652375434530704,0.7401941872867819,0.016135379771743407,2500,41,869,857,Rule AND Tuned,0.7100000000000001,4,0.4
0.8026274632467939,0.8721957851801495,0.7433371958285052,0.8346752881936701,0.0739866194411649,2353,188,443,1283,Rule OR Tuned,0.8200000000000001,4,0.4
0.8224719101123595,0.9222462203023758,0.7421784472769409,0.8498377478415402,0.04250295159386069,2433,108,445,1281,Calibrated Logistic Fusion,0.75,4,0.4
0.844106463878327,0.9314685314685315,0.7717265353418308,0.8665795211144416,0.03856749311294766,2443,98,394,1332,Temporal Logistic Fusion,0.72,4,0.4
0.8199805384365877,0.9314664701547531,0.7323290845886443,0.8478646603580766,0.03659976387249114,2448,93,462,1264,Temporal Extra Trees,0.52,4,0.4
0.8260453239706351,0.9196872778962332,0.7497103128621089,0.8526198160138958,0.0444706808343172,2428,113,432,1294,Temporal Random Forest,0.42000000000000004,4,0.4
0.8386485633091254,0.9215822345593337,0.7694090382387022,0.8624691787021925,0.0444706808343172,2428,113,398,1328,Temporal HistGradientBoosting,0.26,4,0.4
0.8347107438016529,0.9246478873239437,0.7607184241019699,0.8593045091781002,0.04210940574576938,2434,107,413,1313,Camera Only,0.7100000000000001,4,0.6
0.6718047527296083,0.7536023054755043,0.6060254924681344,0.7357164062104544,0.1345926800472255,2199,342,680,1046,Accelerometer Only,0.65,4,0.6
0.8203057398327084,0.816771970132108,0.8238702201622248,0.8491645473105496,0.12554112554112554,2222,319,304,1422,Mean Late Fusion,0.51,4,0.6
0.7973896830329397,0.8599195710455764,0.7433371958285052,0.8305430567887115,0.08225108225108226,2332,209,443,1283,Max OR Fusion,0.81,4,0.6
0.7459530888668648,0.8677940046118371,0.6541135573580533,0.7932118357431746,0.06768988587170405,2369,172,597,1129,Min Agreement Fusion,0.45,4,0.6
0.7859346082665022,0.8403693931398417,0.7381228273464658,0.8214423660541853,0.09523809523809523,2299,242,452,1274,Product Agreement Fusion,0.26,4,0.6
0.8119891008174387,0.8503487634749525,0.7769409038238703,0.8420320418371614,0.09287682014954743,2305,236,385,1341,Naive Independence,0.88,4,0.6
0.656120527306968,0.93756727664155,0.5046349942062572,0.7409046675084808,0.022825659189295553,2483,58,855,871,Rule AND Tuned,0.6900000000000001,4,0.6
0.7973896830329397,0.8599195710455764,0.7433371958285052,0.8305430567887115,0.08225108225108226,2332,209,443,1283,Rule OR Tuned,0.81,4,0.6
0.8184438040345822,0.9148174659985684,0.7404403244495944,0.8468041842633647,0.046831955922865015,2422,119,448,1278,Calibrated Logistic Fusion,0.74,4,0.6
0.8575890068707058,0.9302168021680217,0.7954808806488992,0.8774728291477476,0.04053522235340417,2438,103,353,1373,Temporal Logistic Fusion,0.6900000000000001,4,0.6
0.8176470588235294,0.9377811094452774,0.7247972190034763,0.846066456805949,0.03266430539157812,2458,83,475,1251,Temporal Extra Trees,0.53,4,0.6
0.8220421393841167,0.9330389992641648,0.7346465816917729,0.8494169547577322,0.03581267217630854,2450,91,458,1268,Temporal Random Forest,0.46,4,0.6
0.8390986988257696,0.927719298245614,0.7659327925840093,0.8626987851153025,0.04053522235340417,2438,103,404,1322,Temporal HistGradientBoosting,0.33,4,0.6
0.8217948717948718,0.9196556671449068,0.7427578215527231,0.8493403432832486,0.0440771349862259,2429,112,444,1282,Camera Only,0.72,4,0.8
0.6638977635782748,0.74002849002849,0.6019698725376593,0.729162818992167,0.14364423455332545,2176,365,687,1039,Accelerometer Only,0.64,4,0.8
0.8144508670520231,0.8125720876585929,0.8163383545770567,0.8442179769736917,0.12790240062967337,2216,325,317,1409,Mean Late Fusion,0.51,4,0.8
0.7947060634041243,0.8476690741956664,0.7479721900347625,0.8283347766387901,0.09130263675718221,2309,232,435,1291,Max OR Fusion,0.8,4,0.8
0.7374376039933445,0.8663017982799062,0.641946697566628,0.7873251787715076,0.06729634002361275,2370,171,618,1108,Min Agreement Fusion,0.47000000000000003,4,0.8
0.7768025078369906,0.8463114754098361,0.7178447276940904,0.8146484559367737,0.0885478158205431,2316,225,487,1239,Product Agreement Fusion,0.28,4,0.8
0.816778327993009,0.8213239601640304,0.8122827346465817,0.8461256254893672,0.1200314836678473,2236,305,324,1402,Naive Independence,0.8300000000000001,4,0.8
0.6597092806559821,0.9247648902821317,0.5127462340672074,0.7422054665023168,0.02833530106257379,2469,72,841,885,Rule AND Tuned,0.67,4,0.8
0.7947060634041243,0.8476690741956664,0.7479721900347625,0.8283347766387901,0.09130263675718221,2309,232,435,1291,Rule OR Tuned,0.8,4,0.8
0.8180374722134011,0.9051300070274069,0.746234067207416,0.8465526888575451,0.053128689492325853,2406,135,438,1288,Calibrated Logistic Fusion,0.72,4,0.8
0.8471781864299303,0.9355742296918768,0.7740440324449595,0.8689189072102799,0.03620621802439984,2449,92,390,1336,Temporal Logistic Fusion,0.74,4,0.8
0.8200647249190939,0.9288856304985337,0.7340672074159907,0.8479466300755671,0.03817394726485636,2444,97,459,1267,Temporal Extra Trees,0.51,4,0.8
0.8300094966761633,0.9148639218422889,0.7595596755504056,0.8557735410416334,0.048012593467138924,2419,122,415,1311,Temporal Random Forest,0.41000000000000003,4,0.8
0.8329161451814768,0.9054421768707483,0.7711471610660486,0.8582221440906788,0.05470287288469106,2402,139,395,1331,Temporal HistGradientBoosting,0.35000000000000003,4,0.8
0.8341143392689785,0.9050847457627119,0.7734646581691773,0.8591841197181975,0.05509641873278237,2401,140,391,1335,Camera Only,0.68,4,1.0
0.6534216335540839,0.7169550173010381,0.6002317497103129,0.719635748920485,0.1609602518693428,2132,409,690,1036,Accelerometer Only,0.62,4,1.0
0.7977494817885697,0.8158691701998788,0.7804171494785631,0.8303896058294036,0.119637937819756,2237,304,379,1347,Mean Late Fusion,0.53,4,1.0
0.791970802919708,0.8335467349551856,0.7543453070683661,0.8260116932823137,0.10232192050373869,2281,260,424,1302,Max OR Fusion,0.79,4,1.0
0.7350314257360239,0.856592135697764,0.6436848203939745,0.7852426463244961,0.07319952774498228,2355,186,615,1111,Min Agreement Fusion,0.46,4,1.0
0.7691835481890731,0.8178851174934726,0.7259559675550405,0.8080783379687835,0.10979929161747344,2262,279,473,1253,Product Agreement Fusion,0.25,4,1.0
0.811720336524514,0.8128994770482277,0.8105446118192352,0.8419114243669179,0.12672176308539945,2219,322,327,1399,Naive Independence,0.8300000000000001,4,1.0
0.648729446935725,0.9136842105263158,0.5028968713789108,0.735313055917712,0.032270759543486814,2459,82,858,868,Rule AND Tuned,0.66,4,1.0
0.791970802919708,0.8335467349551856,0.7543453070683661,0.8260116932823137,0.10232192050373869,2281,260,424,1302,Rule OR Tuned,0.79,4,1.0
0.8157560355781448,0.9029535864978903,0.7439165701042874,0.8448036215338438,0.05430932703659976,2403,138,442,1284,Calibrated Logistic Fusion,0.72,4,1.0
0.8575870646766169,0.925503355704698,0.7989571263035922,0.8776367685827288,0.043683589138134596,2430,111,347,1379,Temporal Logistic Fusion,0.68,4,1.0
0.8275641025641025,0.9261119081779053,0.7479721900347625,0.8537184838406792,0.04053522235340417,2438,103,435,1291,Temporal Extra Trees,0.51,4,1.0
0.8367859384808537,0.913013698630137,0.772305909617613,0.8611627934550088,0.049980322707595434,2414,127,393,1333,Temporal Random Forest,0.42000000000000004,4,1.0
0.8406524466750314,0.9165526675786594,0.776361529548088,0.8641744680404746,0.048012593467138924,2419,122,386,1340,Temporal HistGradientBoosting,0.41000000000000003,4,1.0
0.8731274839498624,0.9583892617449664,0.8017967434025828,0.8894634768285508,0.022869789745481373,2649,62,353,1428,Camera Only,0.79,5,0.0
0.7455808080808081,0.8514780100937275,0.6631106120157215,0.7935619456242384,0.07598672076724455,2505,206,600,1181,Accelerometer Only,0.66,5,0.0
0.8408888888888889,0.8902132998745295,0.7967434025828186,0.8660957883441573,0.06455182589450387,2536,175,362,1419,Mean Late Fusion,0.54,5,0.0
0.8712166172106824,0.9238514789175583,0.8242560359348681,0.8898115295867627,0.04463297676134268,2590,121,313,1468,Max OR Fusion,0.8400000000000001,5,0.0
0.7849807445442876,0.9161048689138577,0.686692869174621,0.8226898503010693,0.041313168572482475,2599,112,558,1223,Min Agreement Fusion,0.42000000000000004,5,0.0
0.8212204845139528,0.9047297297297298,0.7518248175182481,0.8499072446130524,0.052010328292143124,2570,141,442,1339,Product Agreement Fusion,0.27,5,0.0
0.8444169502010517,0.9400826446280992,0.7664233576642335,0.8671659392526259,0.032091479158981924,2624,87,416,1365,Naive Independence,0.92,5,0.0
0.742231638418079,1.0,0.5901179112857945,0.7950589556428973,0.0,2711,0,730,1051,Rule AND Tuned,0.6900000000000001,5,0.0
0.8712166172106824,0.9238514789175583,0.8242560359348681,0.8898115295867627,0.04463297676134268,2590,121,313,1468,Rule OR Tuned,0.8400000000000001,5,0.0
0.8747709224190593,0.9591426657736102,0.8040426726558113,0.8907708752434349,0.02250092216894135,2650,61,349,1432,Calibrated Logistic Fusion,0.85,5,0.0
0.8860835587616471,0.9534282018111255,0.8276249298147108,0.9005332321519146,0.026558465510881594,2639,72,307,1474,Temporal Logistic Fusion,0.8200000000000001,5,0.0
0.8911124190700412,0.9363017934446506,0.8500842223469961,0.9060454309816869,0.03799336038362228,2608,103,267,1514,Temporal Extra Trees,0.52,5,0.0
0.8954960259052105,0.9412128712871287,0.8540145985401459,0.9094860893844219,0.035042419771302104,2616,95,260,1521,Temporal Random Forest,0.47000000000000003,5,0.0
0.8824034334763948,0.8996499416569428,0.8658057271195957,0.901180251977356,0.06344522316488381,2539,172,239,1542,Temporal HistGradientBoosting,0.3,5,0.0
0.891336707353379,0.9486692015209125,0.8405390230207749,0.9053303746605166,0.029878273699741793,2630,81,284,1497,Camera Only,0.72,5,0.2
0.7374021909233177,0.8330975954738331,0.6614261650758001,0.7871867085061774,0.08705274806344522,2475,236,603,1178,Accelerometer Only,0.64,5,0.2
0.8406222483122983,0.8806888068880688,0.8040426726558113,0.8662411814035236,0.0715603098487643,2517,194,349,1432,Mean Late Fusion,0.53,5,0.2
0.8663292646621018,0.9220532319391636,0.8169567658618754,0.8857930269737263,0.04537071191442272,2588,123,326,1455,Max OR Fusion,0.8400000000000001,5,0.2
0.7799550273048507,0.9114114114114115,0.6816395283548569,0.8190565771615671,0.04352637403172261,2593,118,567,1214,Min Agreement Fusion,0.43,5,0.2
0.8194020744356315,0.897127588510354,0.7540707467714767,0.8486325699921566,0.056805606787163405,2557,154,438,1343,Product Agreement Fusion,0.26,5,0.2
0.851063829787234,0.927766732935719,0.7860752386299832,0.8729343363935604,0.04020656584286241,2602,109,381,1400,Naive Independence,0.91,5,0.2
0.7380699893955461,0.9961832061068703,0.5861875350926445,0.7923560323932421,0.0014754703061600886,2707,4,737,1044,Rule AND Tuned,0.68,5,0.2
0.8663292646621018,0.9220532319391636,0.8169567658618754,0.8857930269737263,0.04537071191442272,2588,123,326,1455,Rule OR Tuned,0.8400000000000001,5,0.2
0.8681691880209942,0.9643347050754458,0.7894441325098259,0.8851315092648724,0.01918111398008115,2659,52,375,1406,Calibrated Logistic Fusion,0.86,5,0.2
0.8864799759108702,0.9558441558441558,0.8265019651880966,0.9007094849916876,0.025082995204721504,2643,68,309,1472,Temporal Logistic Fusion,0.8200000000000001,5,0.2
0.8768009408997354,0.9203703703703704,0.837170129140932,0.8947931058836346,0.047583917373662854,2582,129,290,1491,Temporal Extra Trees,0.5,5,0.2
0.8811475409836066,0.9204892966360856,0.8450308815272319,0.8985390482885145,0.04795278495020288,2581,130,276,1505,Temporal Random Forest,0.45,5,0.2
0.8746036321706544,0.898696682464455,0.8517686692869174,0.8943461568492868,0.06307635558834379,2540,171,264,1517,Temporal HistGradientBoosting,0.34,5,0.2
0.8850506253722454,0.9422954977805961,0.8343627175743964,0.9003978840546272,0.033566949465142014,2620,91,295,1486,Camera Only,0.72,5,0.4
0.7316043425814234,0.790228013029316,0.6810780460415496,0.7811513431978312,0.11877535964588713,2389,322,568,1213,Accelerometer Only,0.5700000000000001,5,0.4
0.8348946135831382,0.8721712538226299,0.8006737787759686,0.8617902276395519,0.07709332349686462,2502,209,355,1426,Mean Late Fusion,0.53,5,0.4
0.8648648648648649,0.906962415280345,0.8265019651880966,0.8854014805652766,0.05569900405754334,2560,151,309,1472,Max OR Fusion,0.8200000000000001,5,0.4
0.7767114523352527,0.9026022304832714,0.6816395283548569,0.816658937914057,0.0483216525267429,2580,131,567,1214,Min Agreement Fusion,0.43,5,0.4
0.8034825870646766,0.9003484320557491,0.725435148792813,0.8363435426737948,0.05274806344522316,2568,143,489,1292,Product Agreement Fusion,0.29000000000000004,5,0.4
0.8411442483262325,0.9182724252491694,0.7759685569904547,0.865298922538016,0.04537071191442272,2588,123,399,1382,Naive Independence,0.91,5,0.4
0.7284299858557284,0.9837631327602674,0.5783267827063447,0.7860280169525822,0.006270748801180376,2694,17,751,1030,Rule AND Tuned,0.67,5,0.4
0.8648648648648649,0.906962415280345,0.8265019651880966,0.8854014805652766,0.05569900405754334,2560,151,309,1472,Rule OR Tuned,0.8200000000000001,5,0.4
0.8950688073394495,0.9144698301113063,0.8764738910724312,0.911309612448794,0.05385466617484323,2565,146,220,1561,Calibrated Logistic Fusion,0.66,5,0.4
0.8967150044391832,0.9480600750938674,0.8506457046603032,0.9100148479037407,0.030616008852821838,2628,83,266,1515,Temporal Logistic Fusion,0.77,5,0.4
0.8725982855453739,0.9213483146067416,0.8287478944413251,0.8911352898986411,0.04647731464404279,2585,126,305,1476,Temporal Extra Trees,0.52,5,0.4
0.8740870581361379,0.9110840438489647,0.8399775407074677,0.8930614372663122,0.05385466617484323,2565,146,285,1496,Temporal Random Forest,0.47000000000000003,5,0.4
0.8742757821552724,0.9030520646319569,0.8472768107804605,0.8937601316904884,0.059756547399483585,2549,162,272,1509,Temporal HistGradientBoosting,0.37,5,0.4
0.8710066305003014,0.9401431359791802,0.811341942728804,0.888703062843561,0.03393581704168203,2619,92,336,1445,Camera Only,0.74,5,0.6
0.7236090225563909,0.7791450777202072,0.6754632229084784,0.7748396896541654,0.12578384360014755,2370,341,578,1203,Accelerometer Only,0.5700000000000001,5,0.6
0.832854681217691,0.8524397413286302,0.8141493542953397,0.8607817962918971,0.09258576171154556,2460,251,331,1450,Mean Late Fusion,0.51,5,0.6
0.8601156069364162,0.8862418106015485,0.8354856822010107,0.8825159875409332,0.07045370711914423,2520,191,293,1488,Max OR Fusion,0.8,5,0.6
0.759344262295082,0.9125295508274232,0.6501965188096575,0.8046261089068575,0.040944300995942456,2600,111,623,1158,Min Agreement Fusion,0.48000000000000004,5,0.6
0.7940354147250699,0.8887343532684284,0.7175743964065132,0.8292777920800548,0.05901881224640354,2551,160,503,1278,Product Agreement Fusion,0.29000000000000004,5,0.6
0.8582132564841498,0.881586737714624,0.8360471645143178,0.8811368246031567,0.07377351530800443,2511,200,292,1489,Naive Independence,0.86,5,0.6
0.7199715707178393,0.9806389157792836,0.5687815833801235,0.7807021159246615,0.0073773515308004425,2691,20,768,1013,Rule AND Tuned,0.66,5,0.6
0.8601156069364162,0.8862418106015485,0.8354856822010107,0.8825159875409332,0.07045370711914423,2520,191,293,1488,Rule OR Tuned,0.8,5,0.6
0.8791208791208791,0.9331651954602774,0.8309938236945537,0.8959469302906556,0.03909996311324235,2605,106,301,1480,Calibrated Logistic Fusion,0.76,5,0.6
0.8967668746454907,0.9060171919770774,0.8877035373385739,0.9136046273930052,0.06049428255256363,2547,164,200,1581,Temporal Logistic Fusion,0.6,5,0.6
0.8872004675628288,0.9250457038391224,0.8523301516002246,0.903479719842901,0.04537071191442272,2588,123,263,1518,Temporal Extra Trees,0.51,5,0.6
0.8841799709724238,0.9152644230769231,0.8551375631667603,0.9015636174373085,0.052010328292143124,2570,141,258,1523,Temporal Random Forest,0.47000000000000003,5,0.6
0.8770917484131564,0.9020771513353115,0.8534531162268388,0.8962949830488676,0.06086315012910365,2546,165,261,1520,Temporal HistGradientBoosting,0.39,5,0.6
0.866888016903109,0.9373368146214099,0.8062886019090398,0.8854386572805988,0.03541128734784212,2615,96,345,1436,Camera Only,0.74,5,0.8
0.7141990291262136,0.7768976897689769,0.660864682762493,0.7680937209459828,0.12467724087052748,2373,338,604,1177,Accelerometer Only,0.5800000000000001,5,0.8
0.8261617900172117,0.844574780058651,0.8085345311622684,0.8553923116895812,0.09774990778310587,2446,265,341,1440,Mean Late Fusion,0.51,5,0.8
0.8533333333333334,0.8819652486518874,0.8265019651880966,0.8769175263048561,0.07266691257838435,2514,197,309,1472,Max OR Fusion,0.8,5,0.8
0.7591145833333334,0.9031758326878389,0.6546883773161145,0.8042899651243058,0.046108447067502764,2586,125,615,1166,Min Agreement Fusion,0.47000000000000003,5,0.8
0.7836990595611285,0.8871540099361249,0.7018528916339135,0.821601473482025,0.05864994466986352,2552,159,531,1250,Product Agreement Fusion,0.31,5,0.8
0.8499711482977496,0.8741839762611276,0.8270634475014037,0.8744317606374595,0.0781999262264847,2499,212,308,1473,Naive Independence,0.86,5,0.8
0.7130681818181818,0.970048309178744,0.5637282425603594,0.7761466738438094,0.011434894872740686,2680,31,777,1004,Rule AND Tuned,0.65,5,0.8
0.8533333333333334,0.8819652486518874,0.8265019651880966,0.8769175263048561,0.07266691257838435,2514,197,309,1472,Rule OR Tuned,0.8,5,0.8
0.8754088611358906,0.9304677623261695,0.8265019651880966,0.8929632658843472,0.04057543341940244,2601,110,309,1472,Calibrated Logistic Fusion,0.75,5,0.8
0.8960047003525264,0.9396179913739988,0.8562605277933745,0.9100557526462261,0.03614902250092217,2613,98,256,1525,Temporal Logistic Fusion,0.72,5,0.8
0.8913422428820453,0.9235400361228175,0.8613138686131386,0.9072338431962779,0.04684618222058281,2584,127,247,1534,Temporal Extra Trees,0.5,5,0.8
0.8869565217391304,0.9167165967645297,0.8590679393599102,0.9038976731104236,0.05127259313906308,2572,139,251,1530,Temporal Random Forest,0.46,5,0.8
0.8834782608695653,0.9131216297183943,0.8556990454800674,0.9011066234408821,0.05348579859830321,2566,145,257,1524,Temporal HistGradientBoosting,0.41000000000000003,5,0.8
0.8857971014492754,0.9155182744158179,0.8579449747332959,0.9029673232205764,0.052010328292143124,2570,141,253,1528,Camera Only,0.66,5,1.0
0.7024567788898999,0.7638522427440633,0.6501965188096575,0.7590709632041648,0.1320545924013279,2353,358,623,1158,Accelerometer Only,0.5800000000000001,5,1.0
0.8233295583238958,0.8303826384922901,0.8163952835485683,0.8534208066580908,0.10955367023238657,2414,297,327,1454,Mean Late Fusion,0.5,5,1.0
0.8447674418604652,0.8758288125376733,0.8158338012352611,0.8699235402340082,0.07598672076724455,2505,206,328,1453,Max OR Fusion,0.8,5,1.0
0.7558290155440415,0.8928844682478959,0.6552498596294217,0.8018041994569094,0.0516414607156031,2571,140,614,1167,Min Agreement Fusion,0.46,5,1.0
0.7823383084577115,0.8766550522648083,0.7063447501403706,0.8205275945463933,0.06528956104758392,2534,177,523,1258,Product Agreement Fusion,0.3,5,1.0
0.8414985590778098,0.8644168146832445,0.819764177428411,0.8676467512003729,0.08447067502766507,2482,229,321,1460,Naive Independence,0.86,5,1.0
0.7051282051282052,0.9639727361246349,0.5558674901740596,0.7711096949210394,0.01364810033198082,2674,37,791,990,Rule AND Tuned,0.64,5,1.0
0.8447674418604652,0.8758288125376733,0.8158338012352611,0.8699235402340082,0.07598672076724455,2505,206,328,1453,Rule OR Tuned,0.8,5,1.0
0.8723404255319149,0.9207735495945103,0.8287478944413251,0.8909508561103712,0.04684618222058281,2584,127,305,1476,Calibrated Logistic Fusion,0.73,5,1.0
0.8902298850574712,0.9117127722189523,0.8697361033127456,0.9072029834158712,0.05533013648100332,2561,150,232,1549,Temporal Logistic Fusion,0.67,5,1.0
0.8896713615023474,0.9317762753534112,0.8512071869736103,0.905131442988834,0.040944300995942456,2600,111,265,1516,Temporal Extra Trees,0.53,5,1.0
0.8881159420289855,0.9179149191132414,0.8601909039865244,0.9048280230002708,0.050534857985983034,2574,137,249,1532,Temporal Random Forest,0.46,5,1.0
0.8817762399077278,0.9063426200355661,0.858506457046603,0.9001126899766397,0.058281077093323495,2553,158,252,1529,Temporal HistGradientBoosting,0.41000000000000003,5,1.0
0.8803088803088803,0.935064935064935,0.8316109422492401,0.8993352908194883,0.03294036061026352,2789,95,277,1368,Camera Only,0.6900000000000001,6,0.0
0.7370843989769821,0.6362030905077263,0.8759878419452888,0.7951367781155015,0.2857142857142857,2060,824,204,1441,Accelerometer Only,0.32,6,0.0
0.8665458937198067,0.8608278344331134,0.8723404255319149,0.8959482987576357,0.08044382801664356,2652,232,210,1435,Mean Late Fusion,0.54,6,0.0
0.8628137769994162,0.8298708590679393,0.8984802431610942,0.8967089149231269,0.1050624133148405,2581,303,167,1478,Max OR Fusion,0.7100000000000001,6,0.0
0.8246753246753247,0.8014916810097533,0.8492401215805471,0.8646339304157937,0.11997226074895978,2538,346,248,1397,Min Agreement Fusion,0.28,6,0.0
0.8417108960349672,0.865211810012837,0.819452887537994,0.8733186767787058,0.07281553398058252,2674,210,297,1348,Product Agreement Fusion,0.26,6,0.0
0.8669603524229075,0.8386363636363636,0.8972644376899696,0.8993950482485908,0.09847434119278779,2600,284,169,1476,Naive Independence,0.8200000000000001,6,0.0
0.7945964669206789,0.9235104669887279,0.6972644376899696,0.832162038539853,0.03294036061026352,2789,95,498,1147,Rule AND Tuned,0.6,6,0.0
0.8628137769994162,0.8298708590679393,0.8984802431610942,0.8967089149231269,0.1050624133148405,2581,303,167,1478,Rule OR Tuned,0.7100000000000001,6,0.0
0.8827714197339932,0.8986146095717884,0.8674772036474164,0.9058259804644849,0.055825242718446605,2723,161,218,1427,Calibrated Logistic Fusion,0.72,6,0.0
0.8865662465416538,0.8967661691542289,0.8765957446808511,0.9095183993861953,0.057558945908460474,2718,166,203,1442,Temporal Logistic Fusion,0.68,6,0.0
0.8618543870566272,0.882727852135118,0.8419452887537994,0.8890725056806446,0.0638002773925104,2700,184,260,1385,Temporal Extra Trees,0.51,6,0.0
0.8713178294573644,0.8892405063291139,0.8541033434650456,0.8967118659072801,0.06067961165048544,2709,175,240,1405,Temporal Random Forest,0.48000000000000004,6,0.0
0.8594577750077906,0.8817135549872123,0.8382978723404255,0.8870754271549561,0.06414701803051318,2699,185,266,1379,Temporal HistGradientBoosting,0.34,6,0.0
0.8783000643915003,0.9336071184120466,0.8291793313069908,0.897772744710361,0.03363384188626907,2787,97,281,1364,Camera Only,0.6900000000000001,6,0.2
0.7666771061697463,0.7906976744186046,0.7440729483282674,0.8158644908076844,0.11234396671289876,2560,324,421,1224,Accelerometer Only,0.61,6,0.2
0.8491996630160067,0.7891440501043842,0.9191489361702128,0.8895328592085461,0.14008321775312066,2480,404,133,1512,Mean Late Fusion,0.43,6,0.2
0.8577271399357289,0.8256467941507312,0.8924012158054712,0.8924558090123056,0.10748959778085991,2574,310,177,1468,Max OR Fusion,0.72,6,0.2
0.8132635253054101,0.7796988287785834,0.8498480243161094,0.8564427361525069,0.1369625520110957,2489,395,247,1398,Min Agreement Fusion,0.27,6,0.2
0.8383493639466336,0.8561470215462611,0.8212765957446808,0.8712832354590256,0.07871012482662969,2657,227,294,1351,Product Agreement Fusion,0.25,6,0.2
0.8619982420158219,0.8320135746606335,0.894224924012158,0.8956214772626672,0.10298196948682385,2587,297,174,1471,Naive Independence,0.8200000000000001,6,0.2
0.7879626426841924,0.9141252006420546,0.6924012158054711,0.8276499837695872,0.03710124826629681,2777,107,506,1139,Rule AND Tuned,0.59,6,0.2
0.8577271399357289,0.8256467941507312,0.8924012158054712,0.8924558090123056,0.10748959778085991,2574,310,177,1468,Rule OR Tuned,0.72,6,0.2
0.8817794028031688,0.8839340256566891,0.8796352583586626,0.9068772685690678,0.06588072122052704,2694,190,198,1447,Calibrated Logistic Fusion,0.65,6,0.2
0.8835192069392813,0.9008212255211624,0.8668693009118541,0.9062155103727093,0.0544382801664355,2727,157,219,1426,Temporal Logistic Fusion,0.67,6,0.2
0.861128332300062,0.8785578747628083,0.8443768996960487,0.8889013485997581,0.06657420249653259,2692,192,256,1389,Temporal Extra Trees,0.5,6,0.2
0.864576802507837,0.8925566343042072,0.8382978723404255,0.8903694632159825,0.057558945908460474,2718,166,266,1379,Temporal Random Forest,0.5,6,0.2
0.8656624654165386,0.8756218905472637,0.8559270516717326,0.8932894620355889,0.06934812760055478,2684,200,237,1408,Temporal HistGradientBoosting,0.3,6,0.2
0.878001921229587,0.9276048714479026,0.833434650455927,0.8981667010948151,0.03710124826629681,2777,107,274,1371,Camera Only,0.68,6,0.4
0.7594294770206023,0.7933774834437086,0.7282674772036474,0.810042199073391,0.10818307905686546,2572,312,447,1198,Accelerometer Only,0.64,6,0.4
0.8496473906911143,0.7926315789473685,0.9155015197568389,0.889442854191873,0.13661581137309292,2490,394,139,1506,Mean Late Fusion,0.44,6,0.4
0.8562300319488818,0.8197997775305895,0.896048632218845,0.8918523327529732,0.11234396671289876,2560,324,171,1474,Max OR Fusion,0.7100000000000001,6,0.4
0.808223201174743,0.7818181818181819,0.8364741641337387,0.8516628795703367,0.13314840499306518,2500,384,269,1376,Min Agreement Fusion,0.28,6,0.4
0.8350292938637064,0.8473091364205256,0.8231003039513678,0.8692477941393455,0.08460471567267684,2640,244,291,1354,Product Agreement Fusion,0.24000000000000002,6,0.4
0.8634074074074074,0.8421965317919076,0.8857142857142857,0.8955270457697642,0.09466019417475728,2611,273,188,1457,Naive Independence,0.8400000000000001,6,0.4
0.7862068965517242,0.9083665338645418,0.6930091185410334,0.8265669725853573,0.039875173370319004,2769,115,505,1140,Rule AND Tuned,0.5800000000000001,6,0.4
0.8562300319488818,0.8197997775305895,0.896048632218845,0.8918523327529732,0.11234396671289876,2560,324,171,1474,Rule OR Tuned,0.7100000000000001,6,0.4
